date,current_value,cum_pnl
2022-09-14,124738.60089824678,864.4694878387452
2022-09-15,121034.40314422609,-2839.728266181946
2022-09-16,121088.83723617555,-2785.294174232483
2022-09-19,121564.08979511261,-2310.0416152954103
2022-09-20,119703.16455623627,-4170.966854171753
2022-09-21,118250.94404758453,-5623.187362823486
2022-09-22,117592.58298637389,-6281.548424034119
2022-09-23,116700.62763175965,-7173.503778648376
2022-09-26,113616.87868831634,-10257.252722091675
2022-09-27,111541.47888671875,-12332.65252368927
2022-09-28,112335.91885482788,-11538.21255558014
2022-09-29,107671.48588352204,-16202.645526885986
2022-09-30,105779.5754951477,-18094.555915260316
2022-10-03,108765.64601394653,-10441.572166175845
2022-10-04,111372.441130867,-7834.7770492553755
2022-10-05,108164.31296211242,-11042.905218009952
2022-10-06,104903.42502292633,-14303.793157196047
2022-10-07,103012.48549644469,-16194.732683677677
2022-10-10,104013.39728237152,-15193.820897750858
2022-10-11,104636.83191925049,-14570.386260871892
2022-10-12,100844.43963638306,-18362.77854373932
2022-10-13,103569.23674594879,-15637.981434173587
2022-10-14,101365.9160892868,-17841.302090835576
2022-10-17,103238.64182796478,-15968.576352157595
2022-10-18,105053.9485136795,-14153.269666442873
2022-10-19,103905.61321941375,-15301.60496070862
2022-10-20,101220.91100057602,-17986.30717954636
2022-10-21,103363.66064369201,-15843.557536430362
2022-10-24,103458.30540782928,-15748.912772293093
2022-10-25,105566.53573703766,-13640.68244308472
2022-10-26,105676.53456241608,-13530.683617706301
2022-10-27,106286.58018482209,-12920.637995300294
2022-10-28,109246.99796146393,-9960.22021865845
2022-10-31,108581.52907894133,-10625.689101181033
2022-11-01,108568.30945762634,0.0
2022-11-02,108174.54841777802,-393.76103984832764
2022-11-03,108694.97090530396,126.66144767761222
